nameseq,k1,k2,k3,k4,k5,label
N303,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N304,3.0,10.0,13.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N305,3.0,8.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N306,3.0,5.0,7.0,8.0,10.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N307,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N308,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N309,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N310,3.0,7.0,10.0,14.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N311,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N312,3.0,7.0,11.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N313,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N314,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N315,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N316,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N317,3.0,9.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N318,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N319,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N320,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N321,3.0,9.0,13.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N322,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N323,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N324,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N325,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N326,3.0,9.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N327,3.0,9.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N328,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N329,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N330,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N331,3.0,9.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N332,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N333,2.0,7.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N334,2.0,5.0,10.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N335,3.0,9.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N336,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N337,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N338,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N339,3.0,9.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N340,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N341,3.0,7.0,13.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N342,3.0,9.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N343,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N344,3.0,8.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N345,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N346,3.0,8.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N347,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N348,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N349,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N350,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N351,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N352,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N353,2.0,5.0,8.0,10.0,11.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N354,2.0,6.0,12.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N355,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N356,3.0,8.0,12.0,14.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N357,3.0,12.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N358,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N359,3.0,9.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N360,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N361,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N362,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N363,3.0,7.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N364,3.0,14.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N365,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N366,3.0,12.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N367,3.0,10.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N368,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N369,2.0,8.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N370,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N371,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N372,3.0,8.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N373,2.0,8.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N374,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N375,3.0,8.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N376,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N377,3.0,13.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N378,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N379,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N380,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N381,2.0,8.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N382,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N383,3.0,10.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N384,3.0,9.0,12.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N385,3.0,9.0,12.0,13.0,13.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N386,3.0,7.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N387,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N388,3.0,9.0,12.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N389,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N390,2.0,6.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N391,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N392,3.0,9.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N393,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N394,3.0,9.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N395,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N396,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N397,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N398,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N399,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N400,3.0,8.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N401,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N402,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N403,3.0,8.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N404,2.0,4.0,6.0,6.0,6.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N405,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N406,3.0,8.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N407,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N408,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N409,3.0,7.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N410,1.0,2.0,3.0,4.0,5.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N411,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N412,3.0,7.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N413,3.0,12.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N414,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N415,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N416,3.0,8.0,10.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N417,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N418,3.0,13.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N419,3.0,9.0,12.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N420,3.0,7.0,12.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N421,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N422,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N423,3.0,8.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N424,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N425,3.0,12.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N426,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N427,3.0,8.0,12.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N428,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N429,3.0,13.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N430,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N431,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N432,3.0,6.0,10.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N433,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N434,3.0,9.0,12.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N435,3.0,8.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N436,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N437,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N438,3.0,8.0,12.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N439,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N440,3.0,9.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N441,2.0,7.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N442,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N443,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N444,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N445,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N446,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N447,3.0,9.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N448,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N449,3.0,10.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N450,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N451,3.0,9.0,13.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N452,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N453,3.0,8.0,12.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N454,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N455,3.0,10.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N456,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N457,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N458,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N459,3.0,9.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N460,3.0,8.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N461,3.0,10.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N462,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N463,3.0,10.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N464,2.0,7.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N465,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N466,3.0,9.0,15.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N467,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N468,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N469,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N470,3.0,9.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N471,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N472,3.0,7.0,11.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
