nameseq,fickett_score-ORF,fickett_score-full-sequence,label
N440,0.5959,0.32926,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N441,0.4347,0.26828,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N442,0.9627,0.36652,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N443,0.4572,0.26576000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N444,0.6298,0.3362,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N445,0.46620000000000006,0.24995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N446,1.0175,0.34678,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N447,0.4032,0.24775,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N448,0.8634999999999999,0.39067,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N449,0.8557,0.35039,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N450,0.7245,0.26921,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N451,0.4441,0.31168,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N452,0.7474,0.36272,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N453,0.8125,0.32453,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N454,0.733,0.33962000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N455,0.9532999999999999,0.35212,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N456,0.7651,0.38225,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N457,0.514,0.23948,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N458,0.6163,0.32545999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N459,0.4383,0.27796000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N460,0.4444,0.22469,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N461,0.8853,0.35350000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N462,0.5895,0.27251000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N463,0.7192,0.37271,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N464,0.4219,0.24623,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N465,0.5853,0.266,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N466,0.4413,0.27668000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N467,0.6825,0.36389000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N468,0.7252,0.37651,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N469,0.4714,0.27458000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N470,0.643,0.35572000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N471,0.8051,0.35886999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N472,0.4114,0.24785000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
