nameseq,pseknc-0,pseknc-1,pseknc-2,pseknc-3,pseknc-4,pseknc-5,pseknc-6,pseknc-7,pseknc-8,pseknc-9,pseknc-10,pseknc-11,pseknc-12,pseknc-13,pseknc-14,pseknc-15,label
P423,0.0,0.0,0.1,0.05,0.1,0.0,0.05,0.05,0.0,0.1,0.2,0.1,0.05,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P424,0.0,0.25,0.0,0.0,0.05,0.1,0.1,0.15,0.1,0.0,0.05,0.0,0.15,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P425,0.114,0.05,0.0,0.1,0.1,0.05,0.05,0.0,0.0,0.1,0.25,0.0,0.05,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P426,0.053,0.05,0.05,0.05,0.15,0.0,0.05,0.0,0.05,0.1,0.15,0.05,0.0,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P427,0.049,0.05,0.0,0.2,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P428,0.07,0.05,0.0,0.1,0.05,0.05,0.1,0.05,0.0,0.05,0.05,0.1,0.1,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P429,0.064,0.0,0.2,0.1,0.0,0.0,0.0,0.05,0.15,0.0,0.05,0.05,0.1,0.05,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P430,0.119,0.1,0.0,0.05,0.0,0.3,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P431,0.022,0.0,0.1,0.05,0.15,0.15,0.05,0.05,0.0,0.2,0.05,0.0,0.0,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P432,0.057,0.0,0.1,0.1,0.05,0.05,0.1,0.05,0.05,0.1,0.05,0.05,0.1,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P433,0.058,0.1,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.15,0.15,0.05,0.1,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P434,0.0,0.0,0.0,0.0,0.0,0.35,0.1,0.1,0.0,0.05,0.05,0.1,0.0,0.1,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P435,0.026,0.1,0.05,0.05,0.15,0.1,0.05,0.05,0.05,0.1,0.05,0.0,0.0,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P436,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05,0.1,0.05,0.05,0.1,0.4,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P437,0.029,0.15,0.1,0.0,0.15,0.1,0.0,0.0,0.05,0.0,0.05,0.15,0.05,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P438,0.047,0.0,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.0,0.05,0.1,0.1,0.15,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P439,0.0,0.05,0.0,0.15,0.15,0.1,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.05,0.1,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P440,0.026,0.15,0.0,0.15,0.1,0.0,0.05,0.1,0.05,0.05,0.0,0.0,0.15,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P441,0.053,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1,0.15,0.1,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P442,0.027,0.15,0.0,0.05,0.1,0.15,0.05,0.1,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P443,0.078,0.05,0.0,0.05,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P444,0.044,0.05,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.15,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P445,0.024,0.1,0.05,0.15,0.2,0.1,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P446,0.086,0.05,0.05,0.15,0.05,0.0,0.0,0.0,0.1,0.0,0.05,0.05,0.1,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P447,0.027,0.05,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.05,0.35,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P448,0.048,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.15,0.0,0.1,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P449,0.027,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.1,0.1,0.0,0.1,0.4,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P450,0.0,0.1,0.05,0.0,0.1,0.1,0.05,0.05,0.05,0.1,0.1,0.1,0.0,0.0,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P451,0.0,0.05,0.0,0.0,0.05,0.25,0.1,0.1,0.0,0.1,0.1,0.05,0.05,0.1,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P452,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.35,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P453,0.0,0.05,0.05,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0.05,0.35,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P454,0.03,0.1,0.0,0.05,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.05,0.05,0.1,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P455,0.075,0.1,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.1,0.05,0.0,0.05,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P456,0.027,0.0,0.0,0.2,0.05,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P457,0.079,0.05,0.05,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.25,0.0,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P458,0.0,0.15,0.1,0.05,0.1,0.15,0.0,0.05,0.0,0.0,0.05,0.1,0.15,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P459,0.0,0.1,0.05,0.05,0.15,0.25,0.05,0.05,0.0,0.05,0.05,0.05,0.0,0.1,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P460,0.054,0.05,0.0,0.15,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P461,0.03,0.15,0.05,0.1,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.25,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P462,0.031,0.0,0.0,0.15,0.1,0.05,0.05,0.05,0.0,0.05,0.1,0.05,0.05,0.1,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P463,0.0,0.05,0.1,0.05,0.1,0.05,0.1,0.05,0.0,0.15,0.15,0.0,0.1,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P464,0.07,0.1,0.05,0.15,0.05,0.1,0.05,0.0,0.05,0.0,0.0,0.05,0.15,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P465,0.024,0.05,0.1,0.15,0.15,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.15,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P466,0.025,0.05,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.3,0.1,0.05,0.0,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P467,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.15,0.0,0.05,0.05,0.05,0.0,0.1,0.1,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P468,0.0,0.0,0.05,0.05,0.05,0.2,0.15,0.05,0.05,0.05,0.0,0.05,0.0,0.15,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P469,0.057,0.1,0.05,0.05,0.1,0.0,0.05,0.0,0.05,0.05,0.1,0.05,0.05,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P470,0.0,0.0,0.1,0.05,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.05,0.15,0.05,0.05,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P471,0.027,0.0,0.05,0.15,0.05,0.1,0.0,0.05,0.0,0.05,0.15,0.05,0.1,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P472,0.025,0.05,0.05,0.0,0.05,0.15,0.1,0.05,0.0,0.1,0.05,0.1,0.05,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N1,0.021,0.1,0.1,0.0,0.2,0.0,0.0,0.05,0.0,0.1,0.15,0.05,0.0,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N2,0.028,0.0,0.0,0.05,0.05,0.3,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N3,0.052,0.05,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.05,0.05,0.0,0.05,0.15,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N4,0.083,0.1,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.05,0.1,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N5,0.026,0.1,0.0,0.0,0.05,0.1,0.15,0.05,0.0,0.15,0.1,0.0,0.05,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N6,0.0,0.1,0.0,0.0,0.1,0.15,0.15,0.0,0.0,0.15,0.05,0.15,0.0,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N7,0.0,0.1,0.05,0.0,0.1,0.1,0.15,0.0,0.05,0.1,0.0,0.15,0.0,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N8,0.0,0.0,0.0,0.05,0.05,0.0,0.15,0.0,0.0,0.15,0.1,0.2,0.0,0.05,0.2,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N9,0.048,0.15,0.0,0.05,0.1,0.15,0.1,0.05,0.0,0.1,0.0,0.05,0.1,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N10,0.0,0.05,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N11,0.081,0.1,0.05,0.1,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.15,0.15,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N12,0.0,0.05,0.05,0.1,0.05,0.15,0.1,0.1,0.05,0.0,0.05,0.05,0.1,0.15,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N13,0.024,0.05,0.0,0.0,0.05,0.1,0.05,0.1,0.0,0.1,0.05,0.15,0.0,0.1,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N14,0.023,0.05,0.1,0.0,0.05,0.15,0.05,0.1,0.0,0.05,0.05,0.1,0.1,0.15,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N15,0.0,0.15,0.05,0.0,0.05,0.05,0.05,0.15,0.0,0.05,0.2,0.05,0.15,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N16,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.15,0.15,0.0,0.05,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N17,0.022,0.0,0.05,0.1,0.05,0.15,0.05,0.0,0.0,0.05,0.05,0.1,0.1,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N18,0.031,0.05,0.0,0.0,0.1,0.2,0.05,0.2,0.0,0.05,0.0,0.05,0.0,0.2,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N19,0.0,0.0,0.0,0.1,0.05,0.0,0.1,0.0,0.0,0.05,0.1,0.15,0.05,0.1,0.05,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N20,0.0,0.05,0.05,0.0,0.05,0.0,0.1,0.0,0.1,0.1,0.4,0.05,0.0,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N21,0.023,0.15,0.1,0.0,0.15,0.1,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N22,0.029,0.05,0.0,0.05,0.1,0.1,0.05,0.1,0.0,0.1,0.05,0.1,0.0,0.1,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N23,0.077,0.1,0.05,0.05,0.1,0.0,0.05,0.1,0.0,0.05,0.05,0.05,0.1,0.1,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N24,0.022,0.1,0.1,0.05,0.2,0.0,0.05,0.05,0.0,0.1,0.0,0.05,0.05,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N25,0.053,0.1,0.05,0.0,0.1,0.1,0.05,0.1,0.0,0.05,0.0,0.1,0.05,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N26,0.027,0.0,0.0,0.1,0.05,0.05,0.0,0.15,0.0,0.1,0.0,0.05,0.05,0.1,0.15,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N27,0.024,0.0,0.05,0.1,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.2,0.15,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N28,0.049,0.05,0.0,0.2,0.05,0.0,0.05,0.05,0.0,0.1,0.0,0.0,0.15,0.0,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N29,0.0,0.05,0.0,0.05,0.0,0.1,0.05,0.15,0.0,0.1,0.0,0.05,0.1,0.1,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N30,0.076,0.05,0.0,0.05,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.15,0.1,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N31,0.0,0.15,0.0,0.05,0.05,0.15,0.1,0.05,0.05,0.05,0.15,0.05,0.05,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N32,0.0,0.0,0.05,0.05,0.0,0.05,0.1,0.15,0.0,0.1,0.15,0.0,0.1,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N33,0.0,0.0,0.05,0.1,0.05,0.05,0.05,0.05,0.0,0.05,0.0,0.1,0.1,0.15,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N34,0.112,0.05,0.0,0.0,0.05,0.2,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.15,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N35,0.07,0.15,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N36,0.051,0.0,0.1,0.05,0.0,0.0,0.05,0.1,0.0,0.1,0.15,0.1,0.1,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N37,0.0,0.05,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.05,0.0,0.1,0.05,0.1,0.05,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N38,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.15,0.0,0.1,0.1,0.15,0.1,0.0,0.15,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N39,0.0,0.1,0.05,0.05,0.1,0.2,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.15,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N40,0.03,0.2,0.0,0.0,0.15,0.1,0.05,0.05,0.0,0.1,0.0,0.05,0.05,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N41,0.0,0.15,0.0,0.0,0.1,0.2,0.15,0.0,0.0,0.15,0.05,0.05,0.05,0.0,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N42,0.051,0.15,0.0,0.05,0.1,0.2,0.1,0.05,0.0,0.1,0.0,0.0,0.1,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N43,0.045,0.05,0.0,0.05,0.1,0.1,0.05,0.1,0.0,0.15,0.0,0.05,0.05,0.0,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N44,0.057,0.0,0.05,0.05,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.05,0.0,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N45,0.069,0.1,0.0,0.05,0.1,0.05,0.05,0.05,0.0,0.1,0.15,0.0,0.05,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N46,0.084,0.15,0.1,0.1,0.15,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.15,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N47,0.0,0.05,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.15,0.15,0.05,0.05,0.0,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N48,0.023,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.0,0.05,0.05,0.15,0.1,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N49,0.0,0.05,0.05,0.0,0.1,0.1,0.0,0.05,0.0,0.0,0.25,0.1,0.0,0.1,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N50,0.063,0.0,0.05,0.1,0.05,0.2,0.05,0.05,0.0,0.05,0.0,0.1,0.15,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N51,0.0,0.1,0.05,0.0,0.05,0.05,0.05,0.2,0.0,0.1,0.0,0.05,0.1,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N52,0.024,0.0,0.1,0.05,0.05,0.05,0.0,0.1,0.0,0.1,0.15,0.05,0.1,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N53,0.0,0.0,0.05,0.3,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.0,0.3,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N54,0.0,0.05,0.0,0.05,0.0,0.1,0.05,0.1,0.05,0.05,0.0,0.1,0.05,0.0,0.15,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N55,0.0,0.0,0.0,0.0,0.05,0.25,0.1,0.05,0.0,0.05,0.2,0.1,0.0,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N56,0.041,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.15,0.0,0.0,0.15,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N57,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.1,0.0,0.1,0.0,0.05,0.0,0.1,0.05,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N58,0.095,0.0,0.05,0.0,0.0,0.1,0.05,0.1,0.0,0.15,0.1,0.1,0.0,0.05,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N59,0.026,0.15,0.0,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.05,0.0,0.1,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N60,0.0,0.0,0.1,0.0,0.0,0.1,0.05,0.15,0.0,0.2,0.05,0.05,0.1,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N61,0.063,0.1,0.05,0.05,0.2,0.05,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N62,0.104,0.15,0.1,0.05,0.2,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N63,0.027,0.15,0.1,0.0,0.05,0.1,0.05,0.05,0.05,0.05,0.1,0.05,0.15,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N64,0.126,0.1,0.05,0.0,0.1,0.0,0.0,0.1,0.0,0.05,0.0,0.05,0.1,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N65,0.0,0.05,0.0,0.1,0.0,0.05,0.05,0.2,0.0,0.1,0.0,0.0,0.15,0.05,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N66,0.026,0.05,0.15,0.05,0.1,0.05,0.05,0.05,0.1,0.0,0.1,0.1,0.05,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N67,0.073,0.0,0.05,0.0,0.0,0.0,0.2,0.1,0.1,0.15,0.15,0.0,0.0,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N68,0.0,0.0,0.05,0.0,0.1,0.25,0.1,0.1,0.0,0.1,0.0,0.05,0.0,0.15,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N69,0.0,0.1,0.05,0.1,0.1,0.0,0.05,0.05,0.0,0.05,0.1,0.15,0.1,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N70,0.02,0.05,0.0,0.0,0.05,0.35,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N71,0.024,0.05,0.2,0.05,0.1,0.05,0.0,0.0,0.1,0.05,0.05,0.1,0.1,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N72,0.099,0.05,0.1,0.05,0.1,0.15,0.1,0.0,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N73,0.027,0.2,0.05,0.0,0.2,0.15,0.0,0.1,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N74,0.078,0.1,0.05,0.15,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.25,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N75,0.028,0.1,0.0,0.15,0.0,0.0,0.05,0.1,0.05,0.0,0.05,0.05,0.2,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N76,0.0,0.0,0.15,0.0,0.0,0.15,0.05,0.15,0.0,0.15,0.0,0.1,0.15,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N77,0.03,0.05,0.0,0.1,0.05,0.2,0.1,0.05,0.0,0.1,0.0,0.05,0.05,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N78,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.15,0.0,0.0,0.1,0.05,0.05,0.2,0.0,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N79,0.02,0.05,0.15,0.0,0.05,0.0,0.05,0.05,0.1,0.1,0.2,0.05,0.0,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N80,0.029,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.25,0.15,0.05,0.05,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N81,0.05,0.05,0.0,0.15,0.15,0.05,0.0,0.05,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N82,0.0,0.0,0.0,0.05,0.05,0.2,0.1,0.1,0.0,0.05,0.0,0.05,0.0,0.2,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N83,0.025,0.05,0.05,0.1,0.05,0.1,0.1,0.05,0.05,0.05,0.0,0.1,0.05,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N84,0.062,0.05,0.15,0.0,0.05,0.0,0.0,0.05,0.1,0.05,0.1,0.1,0.05,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N85,0.02,0.1,0.15,0.05,0.05,0.05,0.0,0.05,0.1,0.0,0.05,0.05,0.15,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N86,0.021,0.05,0.1,0.0,0.1,0.1,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N87,0.0,0.0,0.05,0.05,0.0,0.0,0.15,0.0,0.05,0.05,0.3,0.1,0.05,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N88,0.054,0.05,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.05,0.15,0.05,0.05,0.15,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N89,0.0,0.15,0.05,0.05,0.1,0.0,0.1,0.05,0.05,0.1,0.1,0.05,0.1,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N90,0.0,0.1,0.05,0.05,0.05,0.05,0.1,0.1,0.05,0.1,0.05,0.0,0.1,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N91,0.05,0.05,0.15,0.0,0.15,0.0,0.0,0.05,0.1,0.1,0.15,0.0,0.0,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
